postalcode	city	community	identifer	usercount
69697	Mariedamm	Askersund	2d5f01f7-d41a-4938-afbb-542ade0407de	5
69730	Pålsboda	Hallsberg	1d14b677-c7ac-4735-9ea6-c67f4fc63ea1	12
69731	Pålsboda	Hallsberg	1d14b677-c7ac-4735-9ea6-c67f4fc63ea1	5
69732	Pålsboda	Hallsberg	1d14b677-c7ac-4735-9ea6-c67f4fc63ea1	5
69774	Sköllersta	Hallsberg	1d14b677-c7ac-4735-9ea6-c67f4fc63ea1	21
69791	Pålsboda	Kumla	7627db13-7f25-40a4-8e80-f3526f2cd2a7	1
69791	Pålsboda	Hallsberg	1d14b677-c7ac-4735-9ea6-c67f4fc63ea1	9
69792	Pålsboda	Hallsberg	1d14b677-c7ac-4735-9ea6-c67f4fc63ea1	7
69793	Hjortkvarn	Hallsberg	1d14b677-c7ac-4735-9ea6-c67f4fc63ea1	10
69794	Sköllersta	Kumla	7627db13-7f25-40a4-8e80-f3526f2cd2a7	1
69794	Sköllersta	Hallsberg	1d14b677-c7ac-4735-9ea6-c67f4fc63ea1	5
70210	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	92
70211	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	110
70212	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	87
70213	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	104
70214	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	90
70215	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	41
70216	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	126
70217	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	143
70218	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	207
70219	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	86
70221	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	72
70222	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	18
70223	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	83
70224	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	68
70225	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	73
70226	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	124
70227	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	1
70228	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	133
70229	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	38
70230	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	83
70231	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	50
70232	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	78
70233	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	26
70234	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	87
70235	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	44
70237	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	20
70281	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	168
70282	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	75
70283	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	54
70284	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	34
70285	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	102
70286	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	67
70340	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	124
70341	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	88
70342	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	114
70343	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	54
70344	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	62
70345	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	22
70346	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	26
70347	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	40
70348	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	39
70349	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	36
70350	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	28
70351	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	39
70352	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	65
70353	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	50
70354	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	85
70355	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	98
70356	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	95
70357	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	36
70358	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	85
70359	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	67
70360	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	74
70361	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	147
70362	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	111
70363	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	93
70364	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	73
70365	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	99
70366	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	75
70367	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	62
70368	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	53
70369	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	36
70370	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	19
70371	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	16
70372	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	29
70373	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	26
70374	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	61
70375	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	98
70376	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	89
70378	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	41
70381	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	51
70382	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	2
70385	Glanshammar	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	25
70510	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	52
70591	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	41
70592	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	50
70593	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	11
70594	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	36
70595	Örebro	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	42
70596	Glanshammar	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	10
70597	Glanshammar	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	27
70598	Lillkyrka	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	19
71130	Lindesberg	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	38
71131	Lindesberg	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	41
71132	Lindesberg	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	21
71133	Lindesberg	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	29
71134	Lindesberg	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	50
71135	Lindesberg	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	36
71136	Lindesberg	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	9
71172	Vedevåg	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	17
71176	Storå	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	7
71177	Stråssa	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	3
71178	Guldsmedshyttan	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	28
71191	Lindesberg	Nora	77021edd-3961-484a-855f-85273bdac879	1
71191	Lindesberg	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	20
71192	Vedevåg	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	4
71193	Lindesberg	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	9
71194	Lindesberg	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	1
71195	Gusselby	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	8
71196	Storå	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	5
71197	Storå	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	4
71198	Ramsberg	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	1
71230	Hällefors	Hällefors	bf6a1d22-f3e5-45c4-a67f-e6ec82a3e50f	2
71231	Hällefors	Hällefors	bf6a1d22-f3e5-45c4-a67f-e6ec82a3e50f	13
71232	Hällefors	Hällefors	bf6a1d22-f3e5-45c4-a67f-e6ec82a3e50f	16
71233	Hällefors	Hällefors	bf6a1d22-f3e5-45c4-a67f-e6ec82a3e50f	5
71234	Hällefors	Hällefors	bf6a1d22-f3e5-45c4-a67f-e6ec82a3e50f	10
71260	Grythyttan	Hällefors	bf6a1d22-f3e5-45c4-a67f-e6ec82a3e50f	35
71291	Hällefors	Hällefors	bf6a1d22-f3e5-45c4-a67f-e6ec82a3e50f	5
71293	Hällefors	Hällefors	bf6a1d22-f3e5-45c4-a67f-e6ec82a3e50f	7
71294	Grythyttan	Hällefors	bf6a1d22-f3e5-45c4-a67f-e6ec82a3e50f	2
71295	Grythyttan	Hällefors	bf6a1d22-f3e5-45c4-a67f-e6ec82a3e50f	3
71330	Nora	Nora	77021edd-3961-484a-855f-85273bdac879	28
71331	Nora	Nora	77021edd-3961-484a-855f-85273bdac879	22
71332	Nora	Nora	77021edd-3961-484a-855f-85273bdac879	28
71333	Nora	Nora	77021edd-3961-484a-855f-85273bdac879	9
71334	Nora	Nora	77021edd-3961-484a-855f-85273bdac879	7
71372	Gyttorp	Nora	77021edd-3961-484a-855f-85273bdac879	6
71391	Nora	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	11
71391	Nora	Nora	77021edd-3961-484a-855f-85273bdac879	15
71392	Gyttorp	Nora	77021edd-3961-484a-855f-85273bdac879	14
71393	Nora	Nora	77021edd-3961-484a-855f-85273bdac879	6
71394	Nora	Nora	77021edd-3961-484a-855f-85273bdac879	5
71394	Nora	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	3
71430	Kopparberg	Ljusnarsberg	24c1c378-f6c3-408b-b269-be0652d8c229	11
71431	Kopparberg	Ljusnarsberg	24c1c378-f6c3-408b-b269-be0652d8c229	8
71432	Kopparberg	Ljusnarsberg	24c1c378-f6c3-408b-b269-be0652d8c229	7
71433	Kopparberg	Ljusnarsberg	24c1c378-f6c3-408b-b269-be0652d8c229	3
71434	Kopparberg	Ljusnarsberg	24c1c378-f6c3-408b-b269-be0652d8c229	5
71435	Kopparberg	Ljusnarsberg	24c1c378-f6c3-408b-b269-be0652d8c229	5
71472	Ställdalen	Ljusnarsberg	24c1c378-f6c3-408b-b269-be0652d8c229	4
71491	Kopparberg	Ljusnarsberg	24c1c378-f6c3-408b-b269-be0652d8c229	3
71491	Kopparberg	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	1
71493	Kopparberg	Hällefors	bf6a1d22-f3e5-45c4-a67f-e6ec82a3e50f	1
71493	Kopparberg	Ljusnarsberg	24c1c378-f6c3-408b-b269-be0652d8c229	1
71494	Kopparberg	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	7
71494	Kopparberg	Ljusnarsberg	24c1c378-f6c3-408b-b269-be0652d8c229	2
71531	Odensbacken	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	22
71532	Odensbacken	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	12
71572	Stora Mellösa	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	16
71591	Odensbacken	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	3
71592	Stora Mellösa	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	27
71593	Odensbacken	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	18
71594	Odensbacken	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	27
71595	Kilsmo	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	5
71596	Brevens Bruk	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	4
71630	Fjugesta	Lekeberg	4bfefbcc-6cce-49a7-aa7c-639ed48cec5f	16
71631	Fjugesta	Lekeberg	4bfefbcc-6cce-49a7-aa7c-639ed48cec5f	22
71691	Fjugesta	Lekeberg	4bfefbcc-6cce-49a7-aa7c-639ed48cec5f	23
71692	Fjugesta	Lekeberg	4bfefbcc-6cce-49a7-aa7c-639ed48cec5f	11
71693	Fjugesta	Lekeberg	4bfefbcc-6cce-49a7-aa7c-639ed48cec5f	18
71694	Mullhyttan	Lekeberg	4bfefbcc-6cce-49a7-aa7c-639ed48cec5f	10
71830	Frövi	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	16
71831	Frövi	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	23
71832	Frövi	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	16
71833	Frövi	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	4
71840	Dyltabruk	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	14
71891	Frövi	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	4
71892	Frövi	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	17
71893	Frövi	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	3
71894	Ervalla	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	8
71895	Ervalla	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	4
71896	Dyltabruk	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	11
71897	Dyltabruk	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	7
71930	Vintrosa	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	6
71931	Vintrosa	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	3
71932	Vintrosa	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	12
71940	Garphyttan	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	35
71941	Garphyttan	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	9
71991	Vintrosa	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	15
71992	Vintrosa	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	12
71993	Vintrosa	Lekeberg	4bfefbcc-6cce-49a7-aa7c-639ed48cec5f	31
71993	Vintrosa	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	5
71994	Vintrosa	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	12
71995	Vintrosa	Lekeberg	4bfefbcc-6cce-49a7-aa7c-639ed48cec5f	4
71995	Vintrosa	Örebro	f089455c-ea02-4c18-a34e-54e0626d81c4	16
72130	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	1
72131	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	6
72132	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	1
72209	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	67
72210	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	95
72211	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	66
72212	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	29
72213	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	73
72214	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	161
72215	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	53
72216	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	144
72217	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	71
72218	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	88
72219	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	86
72220	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	100
72221	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	47
72222	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	94
72223	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	81
72224	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	99
72225	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	55
72226	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	82
72227	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	53
72228	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	40
72231	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	68
72233	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	67
72240	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	44
72241	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	45
72242	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	33
72243	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	47
72244	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	48
72245	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	38
72246	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	90
72334	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	40
72335	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	47
72336	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	66
72337	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	59
72338	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	58
72339	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	67
72340	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	76
72341	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	55
72342	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	63
72343	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	43
72344	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	58
72345	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	71
72346	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	56
72347	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	53
72348	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	51
72349	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	27
72350	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	76
72351	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	43
72352	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	42
72353	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	59
72355	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	95
72356	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	76
72460	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	101
72461	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	84
72462	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	76
72463	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	53
72464	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	70
72465	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	74
72466	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	57
72467	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	42
72468	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	28
72469	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	28
72470	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	41
72471	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	54
72472	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	32
72473	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	30
72474	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	35
72475	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	29
72476	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	91
72477	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	26
72478	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	27
72479	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	36
72480	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	49
72481	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	51
72482	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	33
72591	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	89
72592	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	77
72593	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	15
72594	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	26
72595	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	12
72596	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	43
72597	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	41
72598	Västerås	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	16
72630	Skultuna	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	27
72631	Skultuna	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	28
72691	Skultuna	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	17
72692	Skultuna	Sala	d9aab7b4-b423-451c-ad4f-6f037393dc5f	2
72692	Skultuna	Västerås	6937694d-6ace-4159-b0e0-45dd8782eb29	14
73060	Ramnäs	Surahammar	72d7cee6-983e-4b90-b7f5-bc9cc185296a	26
73061	Virsbo	Surahammar	72d7cee6-983e-4b90-b7f5-bc9cc185296a	24
73091	Riddarhyttan	Skinnskatteberg	b82486bf-b298-40be-b0cc-6324554af402	5
73111	Kolsva	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	25
73112	Kolsva	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	18
73113	Kolsva	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	6
73114	Kolsva	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	1
73115	Kolsva	Skinnskatteberg	b82486bf-b298-40be-b0cc-6324554af402	13
73115	Kolsva	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	1
73130	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	53
73131	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	16
73132	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	38
73133	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	28
73134	Björkvik	Katrineholm	b8119a82-72e8-4a5c-96c9-b988a66f513e	1
73134	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	73
73135	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	5
73136	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	2
73137	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	1
73140	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	43
73141	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	45
73142	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	13
73143	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	19
73151	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	11
73152	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	15
73153	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	9
73154	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	18
73160	Valskog	Kungsör	fd742a26-da33-403e-b0e0-117a3d404060	10
73170	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	11
73191	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	17
73192	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	10
73193	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	11
73194	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	2
73195	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	3
73196	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	8
73197	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	2
73197	Köping	Kungsör	fd742a26-da33-403e-b0e0-117a3d404060	7
73198	Köping	Köping	81ae9b3d-0d8c-4b81-b364-7b652f72a1bd	6
73230	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	31
73231	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	15
73232	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	36
73233	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	21
73234	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	18
73245	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	23
73246	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	40
73247	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	12
73248	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	23
73249	Arboga	Arboga	8fb53ea8-84dc-4261-9e5b-a2ef0cca4b91	23
73271	Fellingsbro	Lindesberg	f3854fe5-1b10-4987-b294-e1cb3ab7e2be	25
